id,rest_id,date,time
7492,5228742,02/12/2019,04:30:00
7493,2985432,02/18/2019,05:15:00
7494,9227355,03/14/2019,10:30:00
7495,9114509,03/10/2019,02:15:00
7496,9743405,01/13/2019,08:00:00
7497,173404,03/10/2019,02:15:00
7498,6854327,01/31/2019,01:15:00
7499,2737369,03/08/2019,10:15:00
7500,1611517,01/11/2019,04:00:00
7501,4956265,03/07/2019,09:00:00
7502,7732080,02/16/2019,09:00:00
7503,9467995,01/22/2019,06:15:00
7504,1436272,03/18/2019,09:30:00
7505,9600212,02/06/2019,08:15:00
7506,8232342,02/04/2019,09:15:00
7507,5016837,01/08/2019,05:00:00
7508,4337736,03/06/2019,01:00:00
7509,1907458,03/07/2019,09:30:00
7510,5851921,03/11/2019,08:15:00
7511,3271089,01/13/2019,05:15:00
7512,9881014,01/10/2019,08:00:00
7513,5259942,03/08/2019,03:30:00
7514,1253014,01/15/2019,04:15:00
7515,7128198,02/26/2019,02:00:00
7516,2854276,03/23/2019,10:30:00
7517,1345920,01/08/2019,09:00:00
7518,6816998,01/10/2019,03:00:00
7519,2009143,01/09/2019,09:15:00
7520,9879504,01/25/2019,07:30:00
7521,4648341,01/16/2019,07:15:00
7522,8029631,03/01/2019,08:30:00
7523,7454093,02/05/2019,03:30:00
7524,9831157,01/12/2019,04:00:00
7525,5041944,02/16/2019,02:30:00
7526,3577005,03/22/2019,08:15:00
7527,2986016,01/15/2019,04:15:00
7528,24307,01/05/2019,02:00:00
7529,7184261,01/22/2019,07:00:00
7530,4803849,03/23/2019,02:15:00
7531,7095180,02/06/2019,07:30:00
7532,9887485,01/20/2019,10:15:00
7533,4281010,01/28/2019,03:30:00
7534,9598930,03/29/2019,03:15:00
7535,2206,01/12/2019,03:15:00
7536,3451111,02/25/2019,10:30:00
7537,1545098,01/22/2019,01:15:00
7538,2247859,03/05/2019,09:15:00
7539,7851842,02/12/2019,07:00:00
7540,3922731,02/04/2019,06:30:00
7541,4986236,02/19/2019,04:15:00
7542,394911,02/25/2019,01:00:00
7543,6655749,03/05/2019,09:15:00
7544,4285038,01/27/2019,02:00:00
7545,416041,02/23/2019,06:00:00
7546,8472241,02/04/2019,10:30:00
7547,3809790,01/04/2019,04:15:00
7548,3020820,02/09/2019,05:00:00
7549,9575141,02/06/2019,10:30:00
7550,1795584,01/09/2019,05:30:00
7551,201239,01/01/2019,05:00:00
7552,4667045,03/28/2019,02:00:00
7553,221820,02/06/2019,08:15:00
7554,2733921,03/26/2019,04:00:00
7555,5128482,02/03/2019,09:15:00
7556,5632667,01/13/2019,08:15:00
7557,1662318,03/30/2019,08:00:00
7558,8878145,02/17/2019,10:00:00
7559,7953705,02/04/2019,09:00:00
7560,2752545,02/04/2019,07:30:00
7561,9659241,01/02/2019,08:15:00
7562,1057436,01/05/2019,05:30:00
7563,9613129,01/06/2019,02:15:00
7564,4965062,02/20/2019,06:30:00
7565,7367196,02/28/2019,07:15:00
7566,8224409,02/11/2019,08:30:00
7567,7606888,02/15/2019,10:00:00
7568,8332418,01/11/2019,05:00:00
7569,1188221,01/18/2019,08:00:00
7570,1703069,01/28/2019,07:00:00
7571,2237063,01/19/2019,02:15:00
7572,4839999,01/03/2019,02:30:00
7573,333411,02/28/2019,10:00:00
7574,4651381,01/21/2019,06:30:00
7575,6820416,03/28/2019,06:30:00
7576,7510249,02/24/2019,09:00:00
7577,2799604,02/06/2019,10:00:00
7578,6645872,03/03/2019,05:00:00
7579,6991341,02/07/2019,03:15:00
7580,2599698,01/13/2019,01:30:00
7581,5863123,01/07/2019,07:00:00
7582,7361686,03/21/2019,08:15:00
7583,6217243,03/01/2019,02:00:00
7584,7631251,02/22/2019,04:30:00
7585,9882065,03/21/2019,10:00:00
7586,3159355,03/22/2019,10:30:00
7587,7798822,03/20/2019,10:00:00
7588,4351346,01/07/2019,10:15:00
7589,5723167,01/13/2019,04:15:00
7590,1756080,01/30/2019,04:30:00
7591,8733145,02/01/2019,09:15:00
7592,1657291,03/18/2019,09:00:00
7593,1975804,01/09/2019,04:15:00
7594,6346470,02/09/2019,10:00:00
7595,1033970,01/15/2019,02:00:00
7596,8044954,01/31/2019,10:15:00
7597,7462648,02/17/2019,01:00:00
7598,4367884,01/11/2019,10:15:00
7599,5470315,03/23/2019,04:15:00
7600,618160,01/14/2019,02:30:00
7601,2677880,02/03/2019,07:30:00
7602,2122601,01/09/2019,01:15:00
7603,2439025,03/21/2019,03:00:00
7604,6797800,03/19/2019,01:15:00
7605,9715426,03/06/2019,10:15:00
7606,2911332,02/09/2019,08:00:00
7607,9434607,03/24/2019,06:00:00
7608,9441534,01/28/2019,03:00:00
7609,4140446,01/22/2019,04:30:00
7610,9534490,02/02/2019,08:00:00
7611,3517402,03/24/2019,04:30:00
7612,5598399,01/03/2019,09:30:00
7613,241320,03/26/2019,07:15:00
7614,9378947,03/20/2019,01:30:00
7615,9593080,02/17/2019,10:30:00
7616,3961500,01/12/2019,06:15:00
7617,2454012,03/03/2019,06:15:00
7618,1161650,02/13/2019,03:30:00
7619,6156877,03/14/2019,06:30:00
7620,6576865,02/10/2019,08:30:00
7621,2378088,01/27/2019,03:15:00
7622,9328954,02/09/2019,09:30:00
7623,9417440,02/06/2019,10:15:00
7624,3617106,02/12/2019,10:30:00
7625,8715686,03/13/2019,09:30:00
7626,6596638,03/13/2019,04:15:00
7627,8146194,01/19/2019,04:30:00
7628,8902415,02/10/2019,04:00:00
7629,5831242,01/23/2019,08:00:00
7630,9969729,01/21/2019,10:30:00
7631,4039513,03/11/2019,05:30:00
7632,4179573,01/31/2019,05:00:00
7633,4637797,01/03/2019,06:00:00
7634,7225167,03/10/2019,04:15:00
7635,3996166,01/04/2019,07:30:00
7636,4597591,02/10/2019,08:30:00
7637,468584,01/13/2019,02:30:00
7638,2432892,02/13/2019,05:00:00
7639,1000120,02/11/2019,03:15:00
7640,9523750,02/06/2019,06:00:00
7641,5442019,01/04/2019,09:30:00
7642,1060570,01/08/2019,07:30:00
7643,5927718,03/13/2019,05:30:00
7644,2022472,01/25/2019,08:00:00
7645,6990851,03/08/2019,09:15:00
7646,6928078,01/25/2019,06:30:00
7647,555244,02/13/2019,10:15:00
7648,4099241,01/28/2019,01:15:00
7649,6704489,01/09/2019,06:30:00
7650,5235597,03/26/2019,08:30:00
7651,6363104,02/23/2019,05:00:00
7652,9192341,01/12/2019,04:30:00
7653,2092188,02/24/2019,07:00:00
7654,6440417,03/12/2019,07:15:00
7655,540431,03/02/2019,01:00:00
7656,2497107,02/08/2019,03:00:00
7657,1841772,01/28/2019,02:15:00
7658,9947709,01/24/2019,07:30:00
7659,183955,02/22/2019,06:15:00
7660,4249560,01/27/2019,10:00:00
7661,6261987,01/26/2019,04:15:00
7662,5307869,01/25/2019,08:15:00
7663,7954617,03/19/2019,01:30:00
7664,6603912,01/06/2019,09:15:00
7665,1442423,01/26/2019,07:30:00
7666,246968,02/16/2019,06:00:00
7667,7803664,03/30/2019,08:15:00
7668,3517288,02/24/2019,06:15:00
7669,2150184,01/21/2019,01:00:00
7670,2743608,02/19/2019,05:00:00
7671,2644174,01/05/2019,02:30:00
7672,1956123,03/16/2019,04:15:00
7673,1910768,01/07/2019,10:15:00
7674,5672502,02/26/2019,10:15:00
7675,241972,01/19/2019,08:30:00
7676,4811369,02/26/2019,10:00:00
7677,6560268,02/16/2019,10:15:00
7678,3843669,02/21/2019,03:30:00
7679,8417750,02/22/2019,04:15:00
7680,2262414,03/29/2019,09:15:00
7681,6000512,03/02/2019,08:30:00
7682,7876238,01/20/2019,05:00:00
7683,5307376,01/22/2019,06:30:00
7684,2259520,03/24/2019,04:15:00
7685,4400228,01/31/2019,07:30:00
7686,2031313,01/15/2019,05:00:00
7687,3007593,02/12/2019,04:00:00
7688,5227478,03/18/2019,10:30:00
7689,2176274,03/29/2019,02:00:00
7690,560316,03/23/2019,05:15:00
7691,163216,01/23/2019,06:30:00
7692,2610554,01/28/2019,03:30:00
7693,9357667,01/26/2019,02:15:00
7694,320713,02/17/2019,08:30:00
7695,6227025,02/23/2019,10:30:00
7696,2425531,02/01/2019,01:15:00
7697,8507786,02/22/2019,04:00:00
7698,9046897,01/11/2019,09:30:00
7699,7256161,01/07/2019,03:30:00
7700,1710312,01/17/2019,04:30:00
7701,9820315,03/13/2019,02:15:00
7702,5797360,03/09/2019,07:15:00
7703,627695,03/22/2019,07:15:00
7704,5297907,03/27/2019,06:30:00
7705,941340,03/09/2019,01:00:00
7706,296174,03/19/2019,08:15:00
7707,7712704,03/04/2019,04:15:00
7708,6881386,02/16/2019,08:15:00
7709,1863371,03/14/2019,04:15:00
7710,760663,01/06/2019,08:00:00
7711,7213703,02/03/2019,04:30:00
7712,2420230,03/22/2019,05:15:00
7713,3642405,03/12/2019,07:30:00
7714,9236895,01/21/2019,02:15:00
7715,746307,01/08/2019,07:30:00
7716,7044176,01/20/2019,09:15:00
7717,2608305,02/11/2019,08:00:00
7718,7079360,02/02/2019,01:30:00
7719,5630265,03/29/2019,03:00:00
7720,9750800,02/15/2019,02:00:00
7721,2641140,03/24/2019,09:00:00
7722,5881286,02/05/2019,05:30:00
7723,9700539,02/19/2019,07:15:00
7724,6788999,02/11/2019,07:00:00
7725,5576322,03/13/2019,10:15:00
7726,3750242,02/09/2019,08:00:00
7727,5323095,02/06/2019,02:30:00
7728,5024708,03/23/2019,07:00:00
7729,4685080,01/01/2019,03:30:00
7730,833662,03/13/2019,01:00:00
7731,6384219,01/07/2019,10:15:00
7732,6043700,03/10/2019,01:15:00
7733,9764325,03/12/2019,04:15:00
7734,4272447,01/11/2019,10:15:00
7735,8736637,01/31/2019,09:30:00
7736,4122041,01/25/2019,02:00:00
7737,7400169,01/07/2019,04:00:00
7738,4731354,03/20/2019,10:30:00
7739,991943,03/10/2019,08:30:00
7740,8825451,02/15/2019,10:15:00
7741,5753186,02/08/2019,02:00:00
7742,6158412,03/15/2019,08:30:00
7743,6346884,02/05/2019,10:30:00
7744,2747785,03/04/2019,03:30:00
7745,1394598,02/02/2019,07:30:00
7746,8696515,02/23/2019,03:30:00
7747,6417833,02/22/2019,07:30:00
7748,6972764,02/04/2019,06:00:00
7749,367833,02/04/2019,08:30:00
7750,6017848,02/13/2019,01:00:00
7751,7054659,03/16/2019,07:15:00
7752,403029,02/01/2019,02:00:00
7753,1416606,01/02/2019,09:00:00
7754,189975,02/09/2019,05:30:00
7755,1166494,03/16/2019,01:15:00
7756,1887289,01/08/2019,07:00:00
7757,4319499,03/02/2019,06:30:00
7758,263041,03/04/2019,03:00:00
7759,292613,02/03/2019,05:15:00
7760,9311692,01/04/2019,09:00:00
7761,7288091,02/20/2019,07:30:00
7762,997387,01/29/2019,08:00:00
7763,978182,02/15/2019,03:00:00
7764,5513828,02/15/2019,09:30:00
7765,6689884,02/14/2019,06:30:00
7766,3622628,01/16/2019,07:15:00
7767,2610695,01/13/2019,03:30:00
7768,9327539,03/05/2019,06:15:00
7769,5685983,02/08/2019,07:15:00
7770,5940515,01/26/2019,10:30:00
7771,1628202,03/01/2019,10:30:00
7772,3395769,02/10/2019,06:00:00
7773,1797701,02/09/2019,05:00:00
7774,2113748,02/04/2019,03:00:00
7775,9762064,03/12/2019,04:30:00
7776,6180922,02/15/2019,01:00:00
7777,4699045,02/23/2019,08:15:00
7778,1143264,03/25/2019,10:15:00
7779,7084017,01/02/2019,05:00:00
7780,5583649,01/17/2019,02:15:00
7781,4521446,02/06/2019,03:30:00
7782,7794139,03/04/2019,09:30:00
7783,4130634,01/09/2019,06:00:00
7784,9979508,02/05/2019,07:30:00
7785,7260753,03/07/2019,01:30:00
7786,7402185,02/01/2019,06:30:00
7787,569462,01/23/2019,09:30:00
7788,745241,01/17/2019,02:30:00
7789,8221210,03/04/2019,04:00:00
7790,5141091,02/11/2019,10:15:00
7791,2248923,02/13/2019,06:00:00
7792,8295121,02/01/2019,07:00:00
7793,7408321,01/13/2019,02:00:00
7794,6392934,03/02/2019,04:00:00
7795,8061965,03/01/2019,01:15:00
7796,1209642,03/12/2019,07:15:00
7797,4457510,03/24/2019,04:15:00
7798,38104,03/14/2019,03:00:00
7799,6296780,01/26/2019,07:00:00
7800,4768709,02/24/2019,01:30:00
7801,1335355,03/14/2019,05:00:00
7802,1597812,03/08/2019,07:00:00
7803,9406295,01/14/2019,02:00:00
7804,8305614,01/27/2019,05:00:00
7805,3737968,03/11/2019,10:30:00
7806,1111237,03/03/2019,04:15:00
7807,2689175,03/08/2019,07:30:00
7808,9719912,03/18/2019,06:15:00
7809,1075524,01/12/2019,05:00:00
7810,5551365,03/15/2019,04:30:00
7811,8711802,03/25/2019,09:30:00
7812,3278657,02/21/2019,01:00:00
7813,7653320,03/17/2019,08:15:00
7814,3685257,01/27/2019,10:00:00
7815,2715413,02/25/2019,08:00:00
7816,45532,03/09/2019,03:15:00
7817,880227,01/10/2019,06:15:00
7818,1704130,03/21/2019,03:15:00
7819,5976273,02/15/2019,06:15:00
7820,992030,02/04/2019,07:15:00
7821,6792584,03/09/2019,10:00:00
7822,7612184,02/02/2019,01:00:00
7823,2988701,01/26/2019,07:00:00
7824,8944584,01/19/2019,08:30:00
7825,4039075,01/18/2019,02:00:00
7826,2352418,03/02/2019,06:15:00
7827,1794497,02/05/2019,02:00:00
7828,5835749,03/13/2019,10:15:00
7829,1238688,03/26/2019,09:15:00
7830,8944380,02/08/2019,10:15:00
7831,6501577,03/20/2019,05:30:00
7832,9618735,03/15/2019,05:15:00
7833,5318562,03/30/2019,04:15:00
7834,42599,03/28/2019,01:15:00
7835,7152941,02/24/2019,08:30:00
7836,9226727,03/23/2019,05:15:00
7837,7469368,03/25/2019,04:15:00
7838,717974,03/02/2019,05:30:00
7839,1581799,03/26/2019,03:30:00
7840,106967,01/27/2019,08:00:00
7841,9949851,01/15/2019,10:15:00
7842,3943080,03/18/2019,06:00:00
7843,4988972,03/14/2019,10:15:00
7844,7584783,03/30/2019,02:15:00
7845,7511685,03/30/2019,09:15:00
7846,5808322,02/23/2019,07:30:00
7847,2164183,03/12/2019,07:30:00
7848,778231,02/16/2019,07:15:00
7849,3502770,01/12/2019,04:30:00
7850,3511955,01/19/2019,06:00:00
7851,4193490,02/14/2019,04:00:00
7852,2421710,02/05/2019,07:30:00
7853,4002988,03/25/2019,08:00:00
7854,1500110,03/13/2019,09:30:00
7855,7974916,01/28/2019,08:00:00
7856,2478465,01/18/2019,02:15:00
7857,4093366,02/01/2019,10:30:00
7858,5122825,02/05/2019,03:30:00
7859,8219792,03/10/2019,09:00:00
7860,9722951,03/05/2019,07:00:00
7861,6224079,03/15/2019,04:00:00
7862,8925567,01/28/2019,02:30:00
7863,9378557,01/15/2019,02:00:00
7864,6339811,01/30/2019,06:30:00
7865,2635735,01/25/2019,03:15:00
7866,7966981,02/07/2019,07:15:00
7867,7998798,01/16/2019,07:00:00
7868,9049548,02/05/2019,04:30:00
7869,5361776,01/30/2019,06:15:00
7870,4231032,02/20/2019,05:00:00
7871,2024561,03/17/2019,04:30:00
7872,9157413,02/09/2019,06:15:00
7873,8815635,01/03/2019,02:30:00
7874,6410092,03/14/2019,05:30:00
7875,7848604,03/17/2019,02:30:00
7876,7406055,03/11/2019,09:15:00
7877,5223672,01/27/2019,01:00:00
7878,7368525,03/04/2019,05:30:00
7879,3239811,01/10/2019,08:15:00
7880,8275720,03/06/2019,05:15:00
7881,3356907,02/19/2019,10:00:00
7882,5935273,01/28/2019,03:15:00
7883,2035500,03/26/2019,09:30:00
7884,7966434,03/17/2019,06:30:00
7885,533603,01/01/2019,08:00:00
7886,3745882,02/20/2019,03:00:00
7887,2427859,01/18/2019,02:30:00
7888,4644936,01/05/2019,08:15:00
7889,2134678,02/16/2019,01:30:00
7890,9792756,01/14/2019,10:00:00
7891,4467295,03/01/2019,02:15:00
7892,8303741,03/27/2019,07:15:00
7893,8445500,03/26/2019,01:15:00
7894,6140104,01/09/2019,01:30:00
7895,4810254,03/14/2019,08:00:00
7896,4764010,03/01/2019,07:30:00
7897,8659511,02/09/2019,06:00:00
7898,3728553,02/03/2019,01:15:00
7899,7518558,02/14/2019,09:15:00
7900,7116933,03/23/2019,07:15:00
7901,3960020,03/03/2019,06:00:00
7902,5431581,03/10/2019,10:15:00
7903,2782761,01/25/2019,09:30:00
7904,777668,01/27/2019,10:30:00
7905,2360217,01/15/2019,08:30:00
7906,5150977,02/11/2019,01:00:00
7907,6497195,03/12/2019,02:30:00
7908,6739754,03/07/2019,09:15:00
7909,1196825,03/23/2019,10:30:00
7910,9977710,02/25/2019,07:00:00
7911,5484746,01/22/2019,07:30:00
7912,6000506,01/30/2019,08:00:00
7913,1178359,02/21/2019,09:15:00
7914,8272966,03/10/2019,04:30:00
7915,4085038,01/23/2019,02:30:00
7916,3305208,03/19/2019,07:30:00
7917,1761287,03/16/2019,03:30:00
7918,2545137,03/20/2019,02:00:00
7919,1680093,01/21/2019,05:15:00
7920,3833094,03/17/2019,02:00:00
7921,8968173,01/13/2019,04:30:00
7922,7689336,01/26/2019,01:00:00
7923,1622710,01/03/2019,09:15:00
7924,4844572,03/13/2019,06:30:00
7925,6816012,01/06/2019,04:30:00
7926,6396137,01/16/2019,09:30:00
7927,8608306,02/07/2019,06:15:00
7928,5378439,02/13/2019,01:00:00
7929,9890330,02/27/2019,03:15:00
7930,8009537,02/25/2019,01:30:00
7931,7770297,01/16/2019,05:15:00
7932,9220850,01/22/2019,05:15:00
7933,6482001,03/02/2019,01:15:00
7934,7835202,03/20/2019,10:30:00
7935,6718249,03/01/2019,06:00:00
7936,2847059,02/04/2019,01:15:00
7937,3976263,01/13/2019,04:30:00
7938,403229,01/07/2019,04:15:00
7939,1088166,03/02/2019,05:30:00
7940,6300202,01/12/2019,06:15:00
7941,4358357,01/01/2019,08:00:00
7942,1397139,01/03/2019,08:00:00
7943,9599809,03/08/2019,06:00:00
7944,4965317,03/22/2019,10:15:00
7945,3293555,03/02/2019,10:15:00
7946,1900531,02/26/2019,07:00:00
7947,7345702,03/11/2019,09:30:00
7948,5875818,03/06/2019,05:30:00
7949,9235404,02/05/2019,04:30:00
7950,2975655,02/04/2019,10:30:00
7951,7528383,03/04/2019,05:00:00
7952,9039878,02/14/2019,09:30:00
7953,2459195,02/07/2019,01:15:00
7954,6990698,02/21/2019,08:15:00
7955,3369150,02/18/2019,09:00:00
7956,2228143,01/19/2019,06:00:00
7957,1570390,01/21/2019,02:00:00
7958,6721792,02/21/2019,08:30:00
7959,1947542,03/21/2019,09:30:00
7960,7190347,01/12/2019,07:00:00
7961,9089438,03/05/2019,06:30:00
7962,976969,02/23/2019,07:30:00
7963,6855021,03/19/2019,04:15:00
7964,3069901,02/06/2019,01:30:00
7965,1439339,02/17/2019,03:30:00
7966,6104451,01/22/2019,01:30:00
7967,4945821,02/25/2019,04:15:00
7968,801967,02/16/2019,07:00:00
7969,4520876,03/06/2019,09:30:00
7970,9488163,02/16/2019,03:30:00
7971,7496188,03/15/2019,03:15:00
7972,6590538,02/20/2019,02:00:00
7973,4126854,02/26/2019,02:15:00
7974,6556827,02/24/2019,01:30:00
7975,1462867,01/03/2019,02:00:00
7976,2280230,01/04/2019,03:00:00
7977,129407,03/22/2019,01:00:00
7978,681172,02/04/2019,06:00:00
7979,3149299,01/13/2019,07:30:00
7980,1041862,03/02/2019,06:15:00
7981,4071890,02/21/2019,08:00:00
7982,9675248,03/08/2019,05:15:00
7983,3386720,01/28/2019,02:15:00
7984,7730646,01/27/2019,09:15:00
7985,6296202,03/01/2019,06:00:00
7986,448693,03/01/2019,08:00:00
7987,8863663,03/20/2019,04:30:00
7988,8790341,03/08/2019,10:15:00
7989,3729740,03/30/2019,09:00:00
7990,9003500,03/22/2019,04:30:00
7991,790687,02/05/2019,09:00:00
7992,779146,03/20/2019,05:15:00
7993,3663714,03/12/2019,09:30:00
7994,6296051,01/21/2019,02:15:00
7995,6237937,03/30/2019,08:15:00
7996,1187295,02/11/2019,02:30:00
7997,4774695,02/23/2019,04:30:00
7998,3060559,03/16/2019,02:15:00
7999,5625855,01/08/2019,03:30:00
8000,2198618,01/17/2019,05:00:00
8001,2700582,02/07/2019,10:30:00
8002,7260829,03/21/2019,06:00:00
8003,5171485,03/26/2019,07:00:00
8004,2013159,01/23/2019,04:00:00
8005,6655978,03/09/2019,02:30:00
8006,6564680,03/03/2019,06:15:00
8007,7995094,01/23/2019,07:00:00
8008,6173263,02/09/2019,07:00:00
8009,5076799,03/27/2019,10:15:00
8010,5957813,01/14/2019,04:30:00
8011,800151,02/07/2019,06:30:00
8012,3661574,01/25/2019,09:00:00
8013,5414842,01/23/2019,09:30:00
8014,3916243,01/20/2019,05:15:00
8015,3461634,03/14/2019,03:15:00
8016,3519419,02/03/2019,07:30:00
8017,2690257,01/06/2019,07:30:00
8018,2230590,03/15/2019,01:30:00
8019,6245040,02/23/2019,07:00:00
8020,675069,03/23/2019,10:30:00
8021,2813016,01/23/2019,10:15:00
8022,4785405,03/28/2019,07:00:00
8023,2419685,02/23/2019,06:30:00
8024,1261701,01/03/2019,07:00:00
8025,4393293,03/05/2019,03:15:00
8026,6609512,03/20/2019,03:00:00
8027,7832162,01/12/2019,06:30:00
8028,169173,02/14/2019,10:00:00
8029,9990813,01/24/2019,08:15:00
8030,6353612,03/27/2019,05:15:00
8031,4235884,02/25/2019,07:15:00
8032,2529039,12/31/2018,03:15:00
8033,3723824,02/07/2019,07:00:00
8034,7080777,03/11/2019,10:00:00
8035,1541590,01/15/2019,10:00:00
8036,5560465,02/19/2019,03:15:00
8037,9393263,02/24/2019,08:30:00
8038,5922272,01/27/2019,07:00:00
8039,6934724,01/04/2019,02:15:00
8040,4494076,03/25/2019,09:00:00
8041,6340805,01/30/2019,02:00:00
8042,3629928,03/16/2019,05:30:00
8043,2942071,02/18/2019,04:30:00
8044,9519050,01/05/2019,05:15:00
8045,1393524,02/16/2019,03:00:00
8046,5456137,03/24/2019,10:30:00
8047,5064176,01/26/2019,10:15:00
8048,5350917,03/04/2019,04:00:00
8049,3526157,03/14/2019,01:00:00
8050,8567797,03/25/2019,02:00:00
8051,7007524,02/21/2019,09:15:00
8052,1506721,01/21/2019,03:30:00
8053,7411083,02/19/2019,01:00:00
8054,7683019,03/29/2019,09:00:00
8055,6998321,02/28/2019,09:15:00
8056,3764994,02/19/2019,03:30:00
8057,8450536,12/31/2018,04:30:00
8058,3491471,03/29/2019,03:00:00
8059,5219582,02/21/2019,10:30:00
8060,6888053,03/04/2019,04:15:00
8061,5723319,02/16/2019,08:00:00
8062,6967372,01/27/2019,05:15:00
8063,312005,01/10/2019,08:00:00
8064,3737285,03/28/2019,05:30:00
8065,8102296,02/23/2019,06:15:00
8066,4418947,02/15/2019,05:30:00
8067,8833689,03/17/2019,01:00:00
8068,2470006,03/04/2019,08:15:00
8069,2991142,02/17/2019,09:30:00
8070,2650551,03/23/2019,01:00:00
8071,1709591,02/22/2019,09:15:00
8072,814920,01/30/2019,09:00:00
8073,8067263,01/16/2019,07:15:00
8074,9577558,02/22/2019,08:30:00
8075,6889278,01/04/2019,05:00:00
8076,4377178,03/09/2019,02:00:00
8077,5280319,03/07/2019,10:30:00
8078,8619010,01/03/2019,04:30:00
8079,3327162,01/18/2019,06:00:00
8080,9748815,01/04/2019,09:15:00
8081,7411422,01/12/2019,07:30:00
8082,766820,03/20/2019,06:30:00
8083,3847319,03/07/2019,06:30:00
8084,6265831,02/25/2019,04:15:00
8085,3945632,03/26/2019,04:15:00
8086,2713025,03/15/2019,05:15:00
8087,394197,02/15/2019,01:15:00
8088,1973422,03/08/2019,06:30:00
8089,3743000,03/05/2019,10:00:00
8090,4340753,01/10/2019,01:15:00
8091,5623292,03/07/2019,01:00:00
8092,4925626,02/08/2019,07:00:00
8093,9403842,01/14/2019,10:15:00
8094,8665283,03/12/2019,07:30:00
8095,4193992,03/06/2019,04:00:00
8096,2566226,02/09/2019,01:00:00
8097,4438426,02/05/2019,02:15:00
8098,7477892,02/02/2019,03:00:00
8099,7286286,03/24/2019,05:00:00
8100,1224194,02/27/2019,03:15:00
8101,5572508,02/05/2019,09:15:00
8102,6247497,01/12/2019,05:30:00
8103,593841,01/23/2019,03:30:00
8104,1358755,02/16/2019,10:15:00
8105,3369141,01/24/2019,07:15:00
8106,4503230,02/01/2019,04:30:00
8107,3996816,01/03/2019,01:15:00
8108,9854509,03/08/2019,10:15:00
8109,7383444,01/21/2019,08:00:00
8110,9982471,01/13/2019,10:30:00
8111,5626226,02/19/2019,03:30:00
8112,3723816,02/21/2019,10:15:00
8113,34803,03/30/2019,03:00:00
8114,8144104,03/12/2019,08:30:00
8115,3370404,03/21/2019,10:15:00
8116,8503834,01/27/2019,07:30:00
8117,1721111,01/08/2019,05:30:00
8118,3863089,01/23/2019,02:00:00
8119,8844323,03/19/2019,06:00:00
8120,6630096,02/14/2019,08:30:00
8121,6413449,02/04/2019,04:30:00
8122,1764840,03/15/2019,10:30:00
8123,666611,03/14/2019,07:15:00
8124,4324430,03/01/2019,09:30:00
8125,3108947,03/28/2019,03:30:00
8126,3127046,02/23/2019,03:00:00
8127,3484094,01/19/2019,09:15:00
8128,5276169,01/12/2019,07:30:00
8129,3647996,01/27/2019,05:30:00
8130,1837507,02/10/2019,08:15:00
8131,9303933,01/14/2019,03:00:00
8132,1978474,01/11/2019,02:15:00
8133,3269062,01/23/2019,04:30:00
8134,1381599,02/01/2019,01:30:00
8135,6684029,02/20/2019,05:30:00
8136,8532006,01/02/2019,05:30:00
8137,4993772,03/23/2019,10:30:00
8138,3932594,02/01/2019,02:00:00
8139,7317087,02/24/2019,07:00:00
8140,4020239,02/02/2019,10:00:00
8141,9036152,02/11/2019,06:15:00
8142,2620952,02/05/2019,07:15:00
8143,3927592,03/02/2019,09:00:00
8144,5581269,02/23/2019,01:30:00
8145,7996304,03/28/2019,09:15:00
8146,8834357,02/25/2019,07:00:00
8147,12340,03/10/2019,01:00:00
8148,7026057,03/24/2019,01:30:00
8149,2133670,03/18/2019,03:15:00
8150,5368563,01/06/2019,02:30:00
8151,9555134,01/29/2019,02:00:00
8152,9767359,01/31/2019,04:00:00
8153,4221699,02/26/2019,10:00:00
8154,8517114,02/09/2019,03:00:00
8155,2403816,03/10/2019,04:15:00
8156,1118719,03/13/2019,03:30:00
8157,4877740,02/13/2019,02:30:00
8158,3598536,01/09/2019,01:00:00
8159,4869489,01/17/2019,08:00:00
8160,4842750,01/11/2019,06:15:00
8161,2094657,03/19/2019,02:30:00
8162,4353625,01/22/2019,06:00:00
8163,4325926,01/25/2019,07:15:00
8164,4399135,03/17/2019,03:15:00
8165,2298209,02/12/2019,03:00:00
8166,5621469,02/04/2019,01:30:00
8167,4623850,03/12/2019,06:30:00
8168,7614429,03/25/2019,07:30:00
8169,9099901,02/06/2019,06:30:00
8170,8828069,01/01/2019,07:00:00
8171,8321970,01/12/2019,05:15:00
8172,840646,02/06/2019,06:00:00
8173,3663094,01/14/2019,05:15:00
8174,2266777,02/25/2019,05:30:00
8175,1927692,02/14/2019,09:15:00
8176,2747721,02/22/2019,01:15:00
8177,5276289,03/20/2019,09:15:00
8178,6551112,03/20/2019,04:30:00
8179,8253820,01/15/2019,07:00:00
8180,2117551,03/04/2019,09:30:00
8181,6194809,03/26/2019,01:00:00
8182,3174490,02/02/2019,01:00:00
8183,6623217,03/21/2019,10:00:00
8184,4186338,02/19/2019,06:15:00
8185,2411353,01/03/2019,10:15:00
8186,753673,03/27/2019,02:15:00
8187,4737644,01/15/2019,05:15:00
8188,2596216,01/21/2019,06:30:00
8189,18654,02/21/2019,05:30:00
8190,6539695,03/19/2019,10:15:00
8191,3976666,02/05/2019,07:15:00
8192,4037413,01/06/2019,09:30:00
8193,1112625,03/21/2019,01:15:00
